,speed,speed,speed,speed,occupancy,occupancy,occupancy,occupancy,S_vol,S_vol,S_vol,S_vol,S_speed,S_speed,S_speed,S_speed,L_vol,L_vol,L_vol,L_vol,L_speed,L_speed,L_speed,L_speed,T_vol,T_vol,T_vol,T_vol,T_speed,T_speed,T_speed,T_speed
17:43,32.0,37.0,33.0,19.0,30.0,23.0,29.0,33.0,21.0,19.0,14.0,16.0,32.0,36.0,32.0,17.0,3.0,4.0,3.0,3.0,31.0,38.0,34.0,24.0,1.0,0.0,3.0,0.0,31.0,0.0,35.0,0.0
17:44,22.0,27.0,27.0,16.0,29.0,31.0,27.0,31.0,21.0,12.0,19.0,6.0,21.0,27.0,26.0,10.0,0.0,4.0,2.0,4.0,0.0,27.0,26.0,22.0,0.0,2.0,0.0,1.0,0.0,25.0,0.0,25.0
17:45,33.0,37.0,34.0,17.0,22.0,26.0,20.0,27.0,21.0,21.0,16.0,11.0,32.0,36.0,33.0,14.0,1.0,0.0,3.0,0.0,33.0,0.0,33.0,0.0,0.0,3.0,0.0,2.0,0.0,38.0,0.0,27.0
17:46,43.0,46.0,35.0,12.0,22.0,20.0,19.0,16.0,25.0,25.0,12.0,7.0,42.0,45.0,34.0,11.0,0.0,1.0,1.0,0.0,0.0,51.0,49.0,0.0,1.0,0.0,2.0,0.0,42.0,0.0,32.0,0.0
17:47,37.0,35.0,36.0,22.0,18.0,23.0,24.0,20.0,17.0,15.0,12.0,15.0,36.0,34.0,34.0,21.0,2.0,1.0,2.0,1.0,40.0,22.0,40.0,32.0,1.0,3.0,3.0,0.0,38.0,38.0,40.0,0.0
17:48,30.0,39.0,50.0,17.0,25.0,18.0,10.0,34.0,21.0,17.0,13.0,11.0,27.0,38.0,50.0,10.0,3.0,1.0,2.0,1.0,49.0,44.0,49.0,19.0,0.0,1.0,0.0,2.0,0.0,48.0,0.0,53.0
17:49,74.0,77.0,57.0,15.0,8.0,12.0,12.0,19.0,18.0,23.0,16.0,6.0,73.0,77.0,55.0,8.0,0.0,3.0,1.0,1.0,0.0,74.0,62.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,0.0
17:50,94.0,81.0,76.0,14.0,7.0,11.0,5.0,15.0,17.0,17.0,9.0,6.0,93.0,81.0,75.0,14.0,1.0,1.0,2.0,1.0,86.0,74.0,79.0,11.0,1.0,4.0,0.0,0.0,114.0,81.0,0.0,0.0
17:51,89.0,84.0,68.0,18.0,7.0,7.0,6.0,36.0,18.0,17.0,12.0,12.0,89.0,84.0,66.0,15.0,2.0,1.0,0.0,2.0,88.0,74.0,0.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,83.0,27.0
17:52,87.0,82.0,78.0,16.0,5.0,8.0,5.0,45.0,17.0,19.0,10.0,14.0,86.0,82.0,80.0,16.0,0.0,1.0,0.0,2.0,0.0,62.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,8.0
17:53,92.0,85.0,66.0,15.0,6.0,7.0,7.0,33.0,16.0,16.0,7.0,9.0,92.0,84.0,64.0,15.0,1.0,1.0,1.0,0.0,81.0,87.0,85.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,62.0,7.0
17:54,85.0,76.0,66.0,24.0,7.0,9.0,11.0,25.0,20.0,15.0,14.0,10.0,84.0,75.0,68.0,23.0,0.0,2.0,2.0,2.0,0.0,77.0,56.0,20.0,0.0,1.0,2.0,2.0,0.0,83.0,60.0,29.0
17:55,96.0,84.0,72.0,18.0,7.0,7.0,11.0,25.0,23.0,16.0,9.0,16.0,95.0,83.0,74.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,88.0,65.0,0.0
17:56,97.0,89.0,54.0,18.0,6.0,8.0,6.0,41.0,18.0,16.0,6.0,6.0,96.0,89.0,44.0,17.0,0.0,3.0,2.0,0.0,0.0,85.0,75.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,70.0,18.0
17:57,81.0,86.0,71.0,32.0,8.0,7.0,7.0,26.0,21.0,19.0,8.0,9.0,80.0,85.0,70.0,20.0,1.0,0.0,1.0,3.0,88.0,0.0,68.0,40.0,0.0,0.0,2.0,2.0,0.0,0.0,72.0,67.0
17:58,93.0,88.0,79.0,27.0,6.0,9.0,5.0,21.0,20.0,20.0,10.0,10.0,92.0,87.0,77.0,15.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,88.0,91.0,82.0
17:59,92.0,86.0,83.0,14.0,6.0,7.0,6.0,31.0,21.0,18.0,15.0,11.0,91.0,85.0,83.0,10.0,0.0,1.0,0.0,1.0,0.0,91.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0
18:00,95.0,88.0,72.0,22.0,7.0,8.0,7.0,23.0,20.0,18.0,11.0,7.0,95.0,87.0,70.0,14.0,1.0,1.0,1.0,1.0,91.0,91.0,81.0,37.0,0.0,1.0,2.0,3.0,0.0,90.0,76.0,34.0
18:01,98.0,85.0,75.0,17.0,3.0,8.0,7.0,31.0,12.0,20.0,8.0,9.0,97.0,85.0,78.0,14.0,0.0,2.0,1.0,2.0,0.0,77.0,55.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,69.0,23.0
18:02,95.0,89.0,80.0,14.0,8.0,7.0,2.0,33.0,27.0,16.0,5.0,10.0,94.0,89.0,79.0,15.0,0.0,2.0,1.0,2.0,0.0,88.0,82.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:03,86.0,75.0,61.0,23.0,8.0,11.0,11.0,27.0,24.0,17.0,20.0,13.0,85.0,76.0,60.0,18.0,0.0,4.0,0.0,1.0,0.0,68.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,82.0,0.0,88.0
18:04,96.0,90.0,82.0,37.0,7.0,8.0,7.0,12.0,24.0,22.0,16.0,11.0,95.0,89.0,81.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,90.0,83.0,0.0
18:05,92.0,84.0,81.0,79.0,6.0,8.0,9.0,11.0,19.0,21.0,12.0,18.0,91.0,84.0,80.0,77.0,0.0,1.0,0.0,1.0,0.0,75.0,0.0,89.0,0.0,0.0,3.0,2.0,0.0,0.0,84.0,82.0
18:06,89.0,79.0,70.0,67.0,8.0,11.0,13.0,6.0,23.0,24.0,17.0,9.0,88.0,78.0,69.0,68.0,0.0,3.0,1.0,1.0,0.0,80.0,72.0,60.0,0.0,0.0,4.0,1.0,0.0,0.0,71.0,60.0
18:07,59.0,65.0,68.0,63.0,15.0,12.0,12.0,15.0,31.0,25.0,25.0,22.0,58.0,64.0,68.0,63.0,0.0,0.0,1.0,3.0,0.0,0.0,66.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:08,70.0,71.0,70.0,70.0,12.0,15.0,13.0,11.0,28.0,28.0,23.0,13.0,69.0,70.0,69.0,70.0,0.0,2.0,3.0,3.0,0.0,70.0,70.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0
18:09,72.0,69.0,64.0,57.0,10.0,14.0,16.0,14.0,25.0,29.0,16.0,18.0,71.0,68.0,65.0,55.0,0.0,1.0,5.0,1.0,0.0,72.0,57.0,70.0,0.0,0.0,2.0,2.0,0.0,0.0,66.0,61.0
18:10,48.0,56.0,41.0,20.0,14.0,16.0,20.0,23.0,25.0,21.0,17.0,13.0,47.0,56.0,43.0,17.0,0.0,2.0,2.0,1.0,0.0,54.0,21.0,28.0,0.0,1.0,1.0,1.0,0.0,47.0,34.0,47.0
18:11,32.0,31.0,34.0,33.0,26.0,31.0,24.0,18.0,24.0,22.0,15.0,7.0,31.0,30.0,34.0,34.0,3.0,2.0,3.0,4.0,38.0,29.0,27.0,27.0,0.0,2.0,2.0,1.0,0.0,39.0,35.0,42.0
18:12,32.0,33.0,35.0,42.0,28.0,26.0,20.0,20.0,23.0,26.0,22.0,15.0,32.0,32.0,34.0,40.0,3.0,0.0,1.0,3.0,30.0,0.0,37.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0
18:13,37.0,40.0,42.0,42.0,24.0,19.0,24.0,21.0,25.0,21.0,20.0,21.0,36.0,39.0,41.0,41.0,2.0,0.0,0.0,1.0,36.0,0.0,0.0,45.0,0.0,1.0,4.0,1.0,0.0,45.0,46.0,45.0
18:14,37.0,32.0,37.0,22.0,21.0,27.0,19.0,29.0,25.0,22.0,17.0,12.0,36.0,31.0,36.0,20.0,0.0,1.0,0.0,3.0,0.0,32.0,0.0,20.0,0.0,1.0,1.0,2.0,0.0,39.0,36.0,34.0
18:15,45.0,45.0,43.0,23.0,17.0,15.0,20.0,34.0,24.0,21.0,14.0,14.0,44.0,44.0,42.0,21.0,0.0,0.0,3.0,5.0,0.0,0.0,39.0,28.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,17.0
18:16,61.0,62.0,56.0,40.0,14.0,11.0,21.0,18.0,28.0,20.0,15.0,21.0,61.0,61.0,55.0,39.0,1.0,0.0,5.0,1.0,59.0,0.0,58.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,53.0,0.0
18:17,69.0,63.0,60.0,45.0,14.0,12.0,13.0,17.0,31.0,20.0,11.0,15.0,68.0,62.0,59.0,47.0,0.0,3.0,5.0,2.0,0.0,64.0,58.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,38.0
18:18,68.0,62.0,46.0,21.0,12.0,15.0,14.0,24.0,28.0,24.0,18.0,5.0,67.0,61.0,45.0,12.0,0.0,1.0,0.0,1.0,0.0,65.0,0.0,8.0,0.0,1.0,1.0,2.0,0.0,60.0,63.0,49.0
18:19,61.0,66.0,66.0,10.0,14.0,12.0,9.0,32.0,26.0,20.0,9.0,11.0,60.0,65.0,65.0,9.0,0.0,1.0,2.0,1.0,0.0,67.0,60.0,19.0,1.0,1.0,2.0,0.0,68.0,71.0,76.0,0.0
18:20,70.0,66.0,42.0,18.0,12.0,14.0,11.0,37.0,27.0,23.0,12.0,10.0,70.0,65.0,37.0,16.0,1.0,4.0,1.0,0.0,64.0,65.0,67.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,73.0,20.0
18:21,73.0,69.0,59.0,19.0,11.0,12.0,9.0,35.0,27.0,21.0,14.0,11.0,72.0,68.0,58.0,16.0,0.0,2.0,1.0,4.0,0.0,74.0,62.0,18.0,0.0,1.0,1.0,1.0,0.0,76.0,64.0,52.0
18:22,77.0,64.0,46.0,19.0,8.0,10.0,14.0,34.0,22.0,18.0,10.0,10.0,76.0,63.0,45.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,52.0,7.0,0.0,1.0,3.0,2.0,0.0,71.0,43.0,51.0
18:23,75.0,66.0,38.0,12.0,11.0,13.0,16.0,34.0,26.0,21.0,16.0,11.0,74.0,65.0,34.0,11.0,1.0,3.0,3.0,1.0,96.0,72.0,51.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,15.0
18:24,62.0,58.0,53.0,21.0,10.0,14.0,15.0,27.0,21.0,27.0,20.0,8.0,61.0,57.0,52.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,61.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,55.0,57.0
18:25,68.0,65.0,44.0,17.0,10.0,12.0,14.0,27.0,25.0,19.0,14.0,10.0,67.0,65.0,41.0,15.0,0.0,3.0,1.0,3.0,0.0,64.0,39.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,65.0,0.0
18:26,58.0,49.0,42.0,16.0,14.0,15.0,19.0,33.0,26.0,22.0,12.0,3.0,58.0,48.0,44.0,9.0,1.0,1.0,2.0,2.0,51.0,52.0,13.0,20.0,0.0,1.0,2.0,3.0,0.0,61.0,52.0,18.0
18:27,55.0,52.0,31.0,14.0,11.0,11.0,22.0,21.0,22.0,20.0,13.0,9.0,54.0,51.0,24.0,14.0,0.0,0.0,3.0,1.0,0.0,0.0,44.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,0.0
18:28,64.0,49.0,43.0,19.0,12.0,15.0,17.0,29.0,25.0,24.0,21.0,12.0,63.0,49.0,42.0,17.0,0.0,1.0,1.0,2.0,0.0,43.0,52.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0
18:29,62.0,55.0,52.0,18.0,11.0,13.0,11.0,39.0,25.0,22.0,15.0,14.0,61.0,54.0,50.0,13.0,0.0,1.0,1.0,3.0,0.0,57.0,62.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,58.0
18:30,73.0,70.0,61.0,18.0,12.0,14.0,10.0,29.0,29.0,21.0,16.0,8.0,72.0,69.0,61.0,17.0,0.0,1.0,1.0,3.0,0.0,70.0,53.0,15.0,0.0,3.0,1.0,1.0,0.0,70.0,61.0,33.0
18:31,81.0,73.0,58.0,16.0,10.0,14.0,10.0,30.0,27.0,21.0,15.0,10.0,80.0,72.0,56.0,12.0,0.0,5.0,2.0,1.0,0.0,71.0,67.0,7.0,0.0,1.0,0.0,1.0,0.0,78.0,0.0,61.0
18:32,65.0,62.0,53.0,12.0,13.0,15.0,15.0,28.0,25.0,23.0,15.0,5.0,65.0,62.0,51.0,11.0,1.0,2.0,2.0,0.0,61.0,60.0,53.0,0.0,1.0,1.0,2.0,2.0,67.0,61.0,65.0,14.0
18:33,79.0,68.0,49.0,16.0,10.0,14.0,12.0,33.0,27.0,23.0,11.0,9.0,78.0,68.0,42.0,10.0,0.0,1.0,4.0,2.0,0.0,70.0,66.0,17.0,0.0,2.0,0.0,1.0,0.0,61.0,0.0,64.0
18:34,77.0,66.0,67.0,14.0,10.0,16.0,9.0,25.0,25.0,23.0,9.0,4.0,76.0,65.0,68.0,9.0,2.0,0.0,2.0,1.0,81.0,0.0,59.0,12.0,0.0,4.0,2.0,2.0,0.0,68.0,66.0,23.0
18:35,68.0,59.0,40.0,16.0,9.0,16.0,16.0,21.0,21.0,23.0,21.0,12.0,67.0,58.0,39.0,15.0,0.0,2.0,1.0,0.0,0.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0
18:36,62.0,57.0,49.0,18.0,11.0,14.0,14.0,27.0,24.0,24.0,21.0,13.0,61.0,56.0,48.0,17.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0
18:37,65.0,58.0,53.0,19.0,13.0,15.0,15.0,27.0,30.0,26.0,13.0,11.0,64.0,58.0,52.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,46.0,22.0,0.0,1.0,2.0,2.0,0.0,55.0,66.0,29.0
18:38,46.0,46.0,44.0,13.0,17.0,18.0,13.0,38.0,26.0,21.0,15.0,11.0,45.0,46.0,43.0,12.0,0.0,1.0,0.0,1.0,0.0,38.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,38.0,48.0,21.0
18:39,57.0,35.0,37.0,32.0,11.0,21.0,23.0,21.0,18.0,20.0,18.0,13.0,57.0,35.0,37.0,31.0,1.0,2.0,2.0,0.0,49.0,30.0,29.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,36.0
18:40,69.0,60.0,48.0,45.0,10.0,16.0,20.0,15.0,24.0,29.0,16.0,11.0,68.0,59.0,45.0,42.0,0.0,1.0,2.0,2.0,0.0,71.0,60.0,37.0,0.0,0.0,4.0,2.0,0.0,0.0,51.0,64.0
18:41,72.0,70.0,73.0,57.0,10.0,12.0,10.0,10.0,23.0,23.0,13.0,6.0,71.0,70.0,71.0,52.0,1.0,1.0,1.0,3.0,78.0,68.0,67.0,66.0,0.0,1.0,3.0,2.0,0.0,70.0,78.0,56.0
18:42,68.0,65.0,61.0,58.0,12.0,16.0,11.0,13.0,29.0,25.0,20.0,21.0,67.0,64.0,61.0,57.0,0.0,4.0,1.0,1.0,0.0,69.0,57.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:43,70.0,68.0,63.0,64.0,12.0,12.0,11.0,7.0,27.0,20.0,15.0,13.0,69.0,67.0,64.0,63.0,1.0,2.0,3.0,0.0,72.0,66.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0
18:44,64.0,63.0,64.0,79.0,13.0,12.0,9.0,6.0,29.0,23.0,14.0,13.0,63.0,63.0,62.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,1.0,1.0,0.0,60.0,69.0,106.0
18:45,90.0,87.0,90.0,88.0,9.0,12.0,7.0,7.0,25.0,23.0,14.0,17.0,90.0,87.0,90.0,87.0,1.0,2.0,0.0,1.0,88.0,82.0,0.0,89.0,0.0,2.0,2.0,0.0,0.0,89.0,85.0,0.0
18:46,83.0,88.0,86.0,95.0,8.0,10.0,11.0,4.0,22.0,25.0,15.0,11.0,83.0,87.0,87.0,94.0,1.0,1.0,1.0,0.0,79.0,92.0,86.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,81.0,0.0
18:47,96.0,89.0,89.0,76.0,7.0,8.0,7.0,8.0,22.0,24.0,15.0,8.0,95.0,88.0,89.0,74.0,0.0,0.0,2.0,5.0,0.0,0.0,80.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,85.0
18:48,98.0,92.0,85.0,77.0,8.0,9.0,7.0,8.0,27.0,23.0,16.0,9.0,97.0,92.0,84.0,76.0,0.0,2.0,1.0,4.0,0.0,91.0,92.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,81.0
18:49,97.0,90.0,89.0,84.0,6.0,10.0,11.0,7.0,23.0,24.0,13.0,13.0,96.0,88.0,85.0,85.0,0.0,3.0,7.0,1.0,0.0,98.0,93.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,78.0
18:50,93.0,90.0,85.0,81.0,10.0,11.0,9.0,8.0,30.0,20.0,22.0,16.0,92.0,89.0,85.0,81.0,1.0,3.0,2.0,1.0,92.0,89.0,80.0,90.0,0.0,2.0,0.0,1.0,0.0,90.0,0.0,71.0
18:51,86.0,87.0,86.0,72.0,10.0,8.0,9.0,7.0,27.0,22.0,20.0,15.0,86.0,86.0,87.0,71.0,1.0,1.0,2.0,0.0,75.0,91.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:52,85.0,81.0,74.0,63.0,9.0,9.0,11.0,9.0,26.0,18.0,19.0,15.0,84.0,81.0,74.0,62.0,0.0,3.0,2.0,0.0,0.0,74.0,66.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,74.0,69.0
18:53,73.0,72.0,62.0,60.0,12.0,11.0,9.0,5.0,29.0,26.0,14.0,10.0,72.0,71.0,59.0,59.0,1.0,0.0,1.0,0.0,76.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0
18:54,87.0,83.0,84.0,76.0,9.0,8.0,6.0,4.0,27.0,21.0,15.0,10.0,86.0,82.0,83.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:55,99.0,98.0,94.0,97.0,6.0,9.0,10.0,3.0,22.0,18.0,13.0,5.0,98.0,97.0,92.0,97.0,0.0,2.0,4.0,1.0,0.0,96.0,98.0,90.0,0.0,2.0,3.0,1.0,0.0,99.0,92.0,97.0
18:56,98.0,98.0,101.0,92.0,6.0,6.0,7.0,4.0,22.0,20.0,18.0,8.0,97.0,97.0,101.0,91.0,0.0,0.0,1.0,3.0,0.0,0.0,100.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0
18:57,97.0,94.0,90.0,77.0,8.0,6.0,6.0,7.0,25.0,18.0,9.0,16.0,96.0,94.0,90.0,75.0,0.0,1.0,4.0,1.0,0.0,90.0,88.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:58,97.0,91.0,83.0,89.0,9.0,10.0,8.0,8.0,30.0,20.0,11.0,11.0,96.0,90.0,83.0,87.0,0.0,3.0,3.0,2.0,0.0,91.0,70.0,86.0,0.0,1.0,2.0,3.0,0.0,91.0,95.0,96.0
18:59,95.0,92.0,91.0,92.0,7.0,9.0,9.0,6.0,22.0,27.0,16.0,8.0,94.0,91.0,90.0,93.0,0.0,0.0,1.0,2.0,0.0,0.0,97.0,85.0,0.0,0.0,2.0,1.0,0.0,0.0,93.0,97.0
19:00,107.0,98.0,93.0,103.0,6.0,6.0,7.0,3.0,21.0,19.0,23.0,9.0,106.0,97.0,92.0,102.0,0.0,1.0,0.0,1.0,0.0,98.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:01,104.0,99.0,96.0,85.0,6.0,6.0,6.0,11.0,22.0,18.0,10.0,15.0,103.0,98.0,95.0,85.0,0.0,0.0,2.0,2.0,0.0,0.0,102.0,74.0,0.0,1.0,1.0,3.0,0.0,98.0,91.0,89.0
19:02,98.0,91.0,93.0,99.0,8.0,8.0,6.0,4.0,26.0,16.0,12.0,5.0,97.0,90.0,89.0,100.0,0.0,2.0,1.0,1.0,0.0,96.0,96.0,92.0,0.0,1.0,2.0,2.0,0.0,79.0,109.0,96.0
19:03,97.0,94.0,92.0,91.0,8.0,9.0,10.0,6.0,28.0,21.0,17.0,13.0,96.0,93.0,90.0,92.0,0.0,2.0,2.0,0.0,0.0,95.0,87.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,101.0,76.0
19:04,103.0,100.0,102.0,115.0,6.0,7.0,4.0,2.0,22.0,19.0,10.0,5.0,102.0,98.0,103.0,121.0,0.0,1.0,2.0,0.0,0.0,110.0,96.0,0.0,0.0,1.0,0.0,1.0,0.0,108.0,0.0,84.0
19:05,98.0,91.0,91.0,81.0,9.0,8.0,8.0,8.0,29.0,22.0,10.0,13.0,97.0,90.0,92.0,80.0,0.0,0.0,2.0,1.0,0.0,0.0,90.0,75.0,0.0,1.0,3.0,2.0,0.0,94.0,85.0,85.0
19:06,102.0,92.0,95.0,100.0,7.0,9.0,9.0,5.0,26.0,25.0,19.0,13.0,101.0,91.0,94.0,100.0,0.0,1.0,3.0,1.0,0.0,91.0,96.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,0.0
19:07,103.0,99.0,94.0,106.0,5.0,7.0,5.0,3.0,19.0,23.0,13.0,11.0,102.0,98.0,92.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0
19:08,101.0,95.0,93.0,100.0,7.0,8.0,6.0,4.0,24.0,25.0,15.0,13.0,100.0,94.0,91.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0
19:09,100.0,96.0,97.0,91.0,8.0,8.0,7.0,5.0,26.0,23.0,14.0,13.0,100.0,95.0,94.0,90.0,1.0,1.0,1.0,1.0,98.0,98.0,98.0,91.0,0.0,0.0,3.0,0.0,0.0,0.0,107.0,0.0
19:10,103.0,94.0,91.0,79.0,5.0,7.0,7.0,7.0,16.0,17.0,14.0,14.0,103.0,94.0,91.0,78.0,1.0,2.0,2.0,2.0,98.0,93.0,82.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0
19:11,92.0,84.0,87.0,85.0,10.0,13.0,11.0,9.0,28.0,29.0,23.0,20.0,92.0,83.0,87.0,84.0,2.0,1.0,2.0,1.0,77.0,81.0,89.0,87.0,0.0,1.0,1.0,0.0,0.0,92.0,80.0,0.0
19:12,99.0,96.0,97.0,89.0,8.0,7.0,6.0,7.0,25.0,23.0,18.0,14.0,98.0,95.0,96.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0,1.0,1.0,0.0,0.0,104.0,104.0
19:13,105.0,98.0,90.0,86.0,7.0,10.0,8.0,6.0,24.0,22.0,12.0,7.0,105.0,97.0,88.0,86.0,1.0,4.0,2.0,3.0,104.0,100.0,96.0,81.0,0.0,0.0,2.0,1.0,0.0,0.0,90.0,100.0
19:14,104.0,103.0,98.0,101.0,7.0,7.0,5.0,4.0,23.0,18.0,15.0,13.0,103.0,102.0,96.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,107.0,116.0,0.0
19:15,108.0,99.0,99.0,101.0,7.0,6.0,9.0,4.0,24.0,17.0,21.0,10.0,107.0,98.0,98.0,102.0,0.0,1.0,3.0,1.0,0.0,104.0,100.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,0.0
19:16,103.0,94.0,97.0,95.0,6.0,8.0,8.0,6.0,23.0,16.0,13.0,12.0,102.0,94.0,96.0,95.0,0.0,3.0,3.0,1.0,0.0,93.0,93.0,81.0,0.0,1.0,2.0,1.0,0.0,90.0,101.0,98.0
19:17,99.0,94.0,92.0,98.0,7.0,9.0,6.0,6.0,23.0,25.0,15.0,12.0,98.0,93.0,93.0,98.0,0.0,1.0,2.0,2.0,0.0,115.0,81.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0
19:18,100.0,95.0,91.0,95.0,5.0,5.0,7.0,6.0,18.0,16.0,14.0,10.0,99.0,95.0,91.0,94.0,0.0,1.0,1.0,1.0,0.0,94.0,84.0,89.0,0.0,0.0,1.0,2.0,0.0,0.0,88.0,100.0
19:19,96.0,97.0,93.0,90.0,8.0,7.0,9.0,7.0,27.0,23.0,14.0,15.0,95.0,96.0,93.0,89.0,0.0,0.0,5.0,2.0,0.0,0.0,90.0,96.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,0.0
19:20,96.0,96.0,91.0,91.0,7.0,7.0,7.0,5.0,23.0,24.0,9.0,8.0,95.0,95.0,91.0,91.0,0.0,0.0,3.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,95.0,90.0
19:21,98.0,100.0,97.0,87.0,9.0,7.0,8.0,9.0,30.0,23.0,16.0,18.0,97.0,99.0,99.0,86.0,0.0,0.0,4.0,3.0,0.0,0.0,88.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:22,98.0,90.0,93.0,94.0,8.0,8.0,8.0,6.0,26.0,23.0,16.0,9.0,98.0,89.0,92.0,95.0,1.0,0.0,2.0,2.0,92.0,0.0,88.0,88.0,0.0,1.0,2.0,2.0,0.0,104.0,96.0,89.0
19:23,102.0,100.0,95.0,86.0,6.0,6.0,7.0,7.0,22.0,16.0,7.0,15.0,101.0,98.0,95.0,86.0,0.0,1.0,6.0,0.0,0.0,116.0,94.0,0.0,0.0,1.0,0.0,1.0,0.0,102.0,0.0,82.0
19:24,105.0,100.0,89.0,98.0,6.0,6.0,6.0,4.0,21.0,21.0,15.0,14.0,104.0,99.0,90.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:25,104.0,93.0,93.0,93.0,5.0,8.0,8.0,5.0,19.0,16.0,8.0,10.0,103.0,92.0,92.0,94.0,0.0,3.0,5.0,2.0,0.0,93.0,91.0,82.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0
19:26,90.0,89.0,92.0,89.0,9.0,10.0,8.0,7.0,29.0,22.0,23.0,12.0,89.0,89.0,92.0,90.0,0.0,1.0,1.0,1.0,0.0,78.0,89.0,98.0,0.0,1.0,0.0,2.0,0.0,88.0,0.0,77.0
